customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,InternetService
CUST-04062,Male,Yes,No,No,200,Yes,No,Yes,No,No,Yes,One year,Yes,Mailed check,41.93649594835341,8387.299189670683,Yes,No
CUST-04063,Female,No,No,No,96,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),123.5243846520151,11858.34092659345,Yes,No
CUST-04064,Male,Yes,No,No,128,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),409.2853788651054,52388.52849473349,No,No
CUST-04065,Male,No,Yes,No,55,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,134.2479509554721,7383.637302550966,Yes,No
CUST-04066,Male,Yes,Yes,No,122,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,361.1922714650495,44065.457118736034,Yes,No
CUST-04067,Female,Yes,No,No,12,No,No,No,Yes,No,No,Two year,Yes,Electronic check,576.3598113047548,6916.317735657058,No,No
CUST-04068,Female,No,No,No,133,No,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),586.040504755285,77943.38713245292,No,No
CUST-04069,Female,No,No,Yes,32,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),255.57423343790248,8178.375470012879,No,No
CUST-04070,Male,Yes,Yes,Yes,130,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),299.3992930805161,38921.90810046709,No,No
CUST-04071,Female,Yes,No,Yes,137,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,295.9163358438267,40540.53801060426,No,No
CUST-04072,Female,Yes,Yes,No,56,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,539.4526091849456,30209.34611435695,No,No
CUST-04073,Male,Yes,Yes,Yes,0,No,No,No,Yes,Yes,No,One year,No,Mailed check,418.155708483266,0.0,No,No
CUST-04074,Female,Yes,Yes,Yes,118,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),178.57756250858756,21072.15237601333,No,No
CUST-04075,Male,No,No,No,27,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),131.0546081071472,3538.4744188929744,Yes,No
CUST-04076,Female,Yes,No,No,73,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,414.0479118662944,30225.49756623949,No,No
CUST-04077,Female,No,Yes,No,23,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),367.38728201514147,8449.907486348253,No,No
CUST-04078,Female,No,Yes,Yes,87,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),330.85089568308985,28784.027924428818,No,No
CUST-04079,Female,No,No,No,67,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,20.984346697848864,1405.951228755874,Yes,No
CUST-04080,Female,Yes,Yes,No,168,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),489.5046086871159,82236.77425943546,No,No
CUST-04081,Male,Yes,No,No,143,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,744.630011129781,106482.09159155868,No,No
CUST-04082,Male,No,No,No,62,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,140.92966017978182,8737.638931146474,Yes,No
CUST-04083,Female,Yes,No,No,99,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),697.8771746220857,69089.84028758648,Yes,No
CUST-04084,Male,No,Yes,No,274,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),56.15126450163018,15385.44647344667,Yes,No
CUST-04085,Female,Yes,No,Yes,57,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,348.23032604595016,19849.12858461916,Yes,No
CUST-04086,Female,No,No,Yes,32,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,899.8534409270512,28795.31010966564,No,No
CUST-04087,Female,No,Yes,Yes,88,No,No,No,No,Yes,Yes,One year,No,Mailed check,97.17536300410185,8551.431944360964,No,No
CUST-04088,Female,No,No,No,274,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,1108.0430796048802,303603.80381173716,Yes,No
CUST-04089,Female,Yes,Yes,No,27,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),247.27752331513926,6676.49312950876,Yes,No
CUST-04090,Female,No,No,No,52,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,567.0958846720043,29488.986002944224,No,No
CUST-04091,Female,No,Yes,Yes,115,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),142.8300128955679,16425.45148299031,No,No
CUST-04092,Male,No,Yes,No,230,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),465.6735452184555,107104.91540024476,No,No
CUST-04093,Male,Yes,No,Yes,204,No,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),259.723991813377,52983.694329928905,Yes,No
CUST-04094,Female,No,Yes,No,234,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,592.4477286141233,138632.76849570486,No,No
CUST-04095,Female,Yes,Yes,Yes,270,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,278.1448120906579,75099.09926447764,No,No
CUST-04096,Female,No,Yes,No,276,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,513.2521434306723,141657.59158686554,No,No
CUST-04097,Female,No,No,Yes,1,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,95.29788161618491,95.29788161618491,No,No
CUST-04098,Male,No,No,Yes,71,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Electronic check,422.18705094974547,29975.280617431927,No,No
CUST-04099,Female,Yes,No,Yes,363,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),519.9324609724395,188735.48333299553,No,No
CUST-04100,Female,Yes,No,No,545,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),723.534020204187,394326.0410112819,No,No
CUST-04101,Female,Yes,No,Yes,104,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.40978269638907,4722.617400424464,Yes,No
CUST-04102,Male,Yes,Yes,No,49,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,767.70346076704,37617.46957758496,No,No
CUST-04103,Female,No,No,Yes,97,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,389.20999826065855,37753.36983128388,No,No
CUST-04104,Female,No,Yes,No,216,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),562.5766996249499,121516.56711898919,No,No
CUST-04105,Female,Yes,No,Yes,41,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),400.58247076378603,16423.88130131523,Yes,No
CUST-04106,Female,Yes,Yes,No,127,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),48.33641918186999,6138.725236097489,Yes,No
CUST-04107,Female,No,Yes,No,59,No,No,No,No,No,No,Month-to-month,No,Electronic check,633.065676659809,37350.874922928735,No,No
CUST-04108,Male,No,No,No,71,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,168.23761925326784,11944.870966982016,Yes,No
CUST-04109,Female,No,No,Yes,123,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,250.8036598094045,30848.850156556753,No,No
CUST-04110,Male,No,No,No,131,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,281.75071310254566,36909.34341643348,Yes,No
CUST-04111,Female,No,Yes,Yes,4,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),32.27975427132167,129.11901708528669,No,No
CUST-04112,Female,Yes,Yes,No,19,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,470.4158062628047,8937.90031899329,No,No
CUST-04113,Female,No,Yes,Yes,231,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,175.88895761079314,40630.34920809322,No,No
CUST-04114,Male,Yes,No,No,132,No,Yes,Yes,No,No,No,One year,No,Mailed check,438.3924667117179,57867.805605946756,Yes,No
CUST-04115,Female,No,Yes,No,180,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,151.79465387320363,27323.037697176653,No,No
CUST-04116,Female,Yes,Yes,No,8,Yes,No,No,No,Yes,No,Two year,No,Electronic check,481.18855825989885,3849.508466079191,No,No
CUST-04117,Female,No,Yes,No,110,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,30.730658327269946,3380.372415999694,No,No
CUST-04118,Female,Yes,No,No,174,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,79.96694886627054,13914.249102731073,Yes,No
CUST-04119,Male,No,No,Yes,184,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,141.52883093690798,26041.30489239107,Yes,No
CUST-04120,Female,Yes,No,No,241,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),499.830645673408,120459.18560729134,No,No
CUST-04121,Female,No,Yes,No,12,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),508.03603989401785,6096.432478728214,No,No
CUST-04122,Female,No,Yes,No,260,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,246.0540463610026,63974.05205386068,No,No
CUST-04123,Female,No,No,No,4,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),317.75614417745476,1271.024576709819,Yes,No
CUST-04124,Female,Yes,No,No,303,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),599.7006150246395,181709.28635246577,No,No
CUST-04125,Female,No,Yes,No,183,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),328.70591354382213,60153.18217851945,No,No
CUST-04126,Female,No,No,No,213,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,561.4761435529954,119594.41857678801,No,No
CUST-04127,Female,Yes,No,No,236,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,263.08683543165955,62088.49316187165,Yes,No
CUST-04128,Male,No,Yes,Yes,8,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),100.87751788297017,807.0201430637613,No,No
CUST-04129,Male,Yes,Yes,No,64,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),406.2914699910892,26002.654079429707,No,No
CUST-04130,Male,No,Yes,Yes,176,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),334.50480294852093,58872.84531893968,Yes,No
CUST-04131,Female,Yes,No,No,74,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),561.8029136619386,41573.41561098346,No,No
CUST-04132,Female,No,Yes,Yes,2,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),192.71929512615242,385.43859025230483,No,No
CUST-04133,Male,Yes,No,No,184,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),155.11096710845686,28540.417947956063,Yes,No
CUST-04134,Female,Yes,No,No,77,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,85.37946156591914,6574.218540575774,Yes,No
CUST-04135,Female,Yes,No,Yes,8,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,286.36877777941675,2290.950222235334,No,No
CUST-04136,Female,Yes,Yes,No,85,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),563.4716030069699,47895.08625559244,No,No
CUST-04137,Female,No,No,No,174,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,208.68550141532373,36311.27724626633,No,No
CUST-04138,Female,No,Yes,No,228,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),124.7819728839166,28450.289817532983,No,No
CUST-04139,Female,Yes,No,No,10,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),464.26217180377927,4642.621718037793,Yes,No
CUST-04140,Male,Yes,No,No,115,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.98916997145476,6553.754546717297,Yes,No
CUST-04141,Female,No,No,Yes,126,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),498.4396087147321,62803.390698056246,No,No
CUST-04142,Female,Yes,No,Yes,459,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),436.7159718477488,200452.63107811668,No,No
CUST-04143,Female,No,Yes,No,127,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),483.32137541957115,61381.81467828554,No,No
CUST-04144,Male,No,No,No,197,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),565.4161129451533,111386.9742501952,Yes,No
CUST-04145,Female,No,Yes,No,136,No,No,No,Yes,No,Yes,One year,No,Mailed check,342.9209331373217,46637.24690667575,No,No
CUST-04146,Male,No,No,No,86,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),297.7214904925729,25604.04818236127,Yes,No
CUST-04147,Male,Yes,No,No,2,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,36.23923045047711,72.47846090095422,Yes,No
CUST-04148,Female,No,Yes,No,239,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,323.12230919649204,77226.2318979616,No,No
CUST-04149,Female,No,No,Yes,78,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,576.6766480803701,44980.77855026887,No,No
CUST-04150,Male,Yes,No,No,128,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,441.7618972157534,56545.52284361643,No,No
CUST-04151,Female,Yes,No,No,388,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),617.2475840268604,239492.06260242185,No,No
CUST-04152,Male,No,No,No,183,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),648.0171143112572,118587.13191896006,Yes,No
CUST-04153,Female,No,Yes,Yes,66,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),106.49146298500713,7028.436557010471,No,No
CUST-04154,Female,Yes,Yes,No,57,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),412.4098123056722,23507.359301423316,Yes,No
CUST-04155,Female,Yes,No,No,433,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,581.9128112418668,251968.24726772835,No,No
CUST-04156,Female,Yes,Yes,No,107,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,518.6235868466894,55492.72379259576,No,No
CUST-04157,Female,No,Yes,No,191,No,No,No,Yes,Yes,No,One year,Yes,Mailed check,202.7039697321333,38716.458218837455,No,No
CUST-04158,Female,Yes,No,No,117,No,Yes,No,Yes,No,No,Two year,No,Electronic check,433.81156360810667,50755.95294214848,Yes,No
CUST-04159,Male,Yes,Yes,Yes,149,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),227.12816069207452,33842.0959431191,No,No
CUST-04160,Female,Yes,No,No,439,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),504.7059256118126,221565.90134358572,Yes,No
CUST-04161,Male,No,Yes,No,94,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),290.81970332245925,27337.05211231117,Yes,No
CUST-04162,Female,Yes,No,No,394,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),596.9843641619814,235211.83947982066,Yes,No
CUST-04163,Male,Yes,No,Yes,158,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),364.40283289305444,57575.6475971026,No,No
CUST-04164,Female,Yes,No,No,149,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),498.0700207823194,74212.43309656558,No,No
CUST-04165,Female,Yes,Yes,No,173,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,516.2701010470101,89314.72748113275,No,No
CUST-04166,Male,No,No,No,14,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),236.80038447766438,3315.205382687301,Yes,No
CUST-04167,Female,Yes,Yes,Yes,58,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,280.1372464517351,16247.960294200637,No,No
CUST-04168,Female,No,Yes,No,23,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),312.88671688204704,7196.394488287082,No,No
CUST-04169,Female,No,Yes,Yes,64,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),334.550448643309,21411.228713171775,No,No
CUST-04170,Female,No,No,Yes,26,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),82.18258581438506,2136.7472311740116,No,No
CUST-04171,Male,Yes,Yes,Yes,161,No,No,Yes,No,No,No,Two year,No,Electronic check,96.03295345743408,15461.305506646886,Yes,No
CUST-04172,Female,No,Yes,No,123,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),466.4309403077902,57371.00565785819,No,No
CUST-04173,Female,Yes,No,No,65,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),504.1250366231975,32768.12738050784,Yes,No
CUST-04174,Female,No,Yes,Yes,0,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),337.5857212627145,0.0,No,No
CUST-04175,Female,Yes,Yes,Yes,84,Yes,No,Yes,No,No,No,Two year,No,Mailed check,350.67026955793904,29456.302642866878,No,No
CUST-04176,Female,No,Yes,No,15,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),243.78198502810395,3656.729775421559,No,No
CUST-04177,Female,No,Yes,No,133,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,457.4843897739691,60845.42383993789,No,No
CUST-04178,Female,Yes,No,No,83,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,539.0004486075863,44737.03723442967,No,No
CUST-04179,Male,Yes,No,Yes,92,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),154.6183117028728,14224.884676664298,Yes,No
CUST-04180,Female,Yes,No,No,167,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),544.8883637921422,90996.35675328775,No,No
CUST-04181,Female,Yes,No,No,54,No,No,Yes,No,No,Yes,One year,No,Electronic check,556.8663975984117,30070.785470314233,Yes,No
CUST-04182,Male,Yes,No,Yes,208,No,No,No,No,No,No,One year,Yes,Credit card (automatic),249.54214049075446,51904.76522207693,Yes,No
CUST-04183,Female,Yes,Yes,No,209,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),151.78840395337835,31723.776426256074,Yes,No
CUST-04184,Male,Yes,No,No,293,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),835.8491925999826,244903.8134317949,No,No
CUST-04185,Male,Yes,No,No,118,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,382.06767691107586,45083.98587550695,No,No
CUST-04186,Female,Yes,No,No,199,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,437.7546222809294,87113.16983390496,Yes,No
CUST-04187,Female,Yes,Yes,No,26,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),385.55469110075353,10024.421968619592,No,No
CUST-04188,Female,No,No,No,50,No,No,No,Yes,No,No,One year,No,Credit card (automatic),201.20485702935113,10060.242851467556,No,No
CUST-04189,Male,Yes,Yes,No,1,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,552.9886816092643,552.9886816092643,No,No
CUST-04190,Male,Yes,No,Yes,2,Yes,No,No,No,Yes,No,One year,No,Bank transfer (automatic),149.97301500889768,299.94603001779535,No,No
CUST-04191,Female,No,Yes,No,59,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,44.786420402905236,2642.398803771409,No,No
CUST-04192,Female,Yes,Yes,No,23,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,350.9976737388602,8072.946495993785,No,No
CUST-04193,Female,Yes,No,No,1,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,100.86536228057352,100.86536228057352,Yes,No
CUST-04194,Female,Yes,No,No,238,Yes,No,No,Yes,No,No,One year,No,Mailed check,404.904126163161,96367.1820268323,No,No
CUST-04195,Male,Yes,No,No,116,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),112.09134555931527,13002.596084880572,Yes,No
CUST-04196,Female,Yes,No,No,50,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,605.2230614026029,30261.15307013014,No,No
CUST-04197,Female,Yes,No,No,90,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),555.9254819604854,50033.29337644369,No,No
CUST-04198,Male,Yes,No,Yes,4,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,443.68491729910323,1774.739669196413,Yes,No
CUST-04199,Male,Yes,No,No,78,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,308.0516160301176,24028.026050349174,Yes,No
CUST-04200,Female,No,Yes,No,166,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),472.75588118680446,78477.47627700954,No,No
CUST-04201,Male,No,Yes,Yes,94,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),459.3826233919493,43181.96659884324,No,No
CUST-04202,Female,Yes,Yes,Yes,174,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,223.5199604260193,38892.47311412736,No,No
CUST-04203,Female,Yes,No,No,66,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,275.0519358814687,18153.427768176934,No,No
CUST-04204,Female,No,No,Yes,105,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),499.7560543402456,52474.38570572579,No,No
CUST-04205,Male,No,No,No,111,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),495.75412183648683,55028.70752385004,Yes,No
CUST-04206,Female,No,Yes,Yes,92,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,32.10496126997661,2953.6564368378486,No,No
CUST-04207,Female,No,Yes,No,102,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,474.09620738950747,48357.81315372976,No,No
CUST-04208,Female,No,No,No,34,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),370.6912129499774,12603.501240299232,Yes,No
CUST-04209,Female,No,Yes,No,251,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),166.86481293675396,41883.06804712524,No,No
CUST-04210,Female,Yes,No,No,20,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),514.6867715198445,10293.73543039689,No,No
CUST-04211,Female,Yes,Yes,No,73,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),487.52652115730723,35589.43604448343,No,No
CUST-04212,Female,Yes,No,No,12,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,141.6632593156617,1699.9591117879404,Yes,No
CUST-04213,Male,Yes,No,No,0,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,134.41544359131694,0.0,Yes,No
CUST-04214,Male,Yes,Yes,No,64,Yes,Yes,No,No,No,No,One year,No,Mailed check,503.90529299857786,32249.938751908983,No,No
CUST-04215,Female,Yes,No,No,174,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,478.7971541044227,83310.70481416956,No,No
CUST-04216,Male,Yes,No,No,467,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),315.6670245212786,147416.5004514371,Yes,No
CUST-04217,Male,No,No,No,99,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,126.00611846056421,12474.605727595857,Yes,No
CUST-04218,Male,Yes,No,No,6,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),456.36368919850696,2738.1821351910417,No,No
CUST-04219,Male,Yes,Yes,Yes,42,No,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),113.14584377102348,4752.125438382986,No,No
CUST-04220,Female,No,Yes,No,62,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,50.92111667385475,3157.109233778994,Yes,No
CUST-04221,Female,No,Yes,No,47,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,435.68175513714226,20477.042491445685,No,No
CUST-04222,Male,Yes,Yes,No,92,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),43.060696227912345,3961.584052967936,No,No
CUST-04223,Female,Yes,No,No,146,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),305.97564744170813,44672.44452648939,Yes,No
CUST-04224,Female,No,No,No,165,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,291.7483822655969,48138.48307382349,No,No
CUST-04225,Female,No,Yes,No,235,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),65.02981088206064,15282.005557284252,No,No
CUST-04226,Female,Yes,No,Yes,50,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),63.78232688529706,3189.116344264853,Yes,No
CUST-04227,Male,No,Yes,Yes,84,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,94.32066811460378,7922.936121626717,No,No
CUST-04228,Female,Yes,Yes,No,8,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),129.75686185485836,1038.0548948388669,No,No
CUST-04229,Male,Yes,No,No,236,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,725.6664603004161,171257.2846308982,No,No
CUST-04230,Female,No,No,Yes,186,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),1027.3698934896838,191090.8001890812,No,No
CUST-04231,Female,Yes,No,Yes,155,Yes,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),424.47411360144486,65793.48760822395,No,No
CUST-04232,Female,No,No,No,177,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),140.15913694691858,24808.167239604587,Yes,No
CUST-04233,Female,Yes,Yes,No,137,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),617.5239912040269,84600.78679495168,No,No
CUST-04234,Female,No,No,Yes,83,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,389.3802652097149,32318.562012406335,No,No
CUST-04235,Female,No,Yes,No,234,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),401.0536035405802,93846.54322849576,No,No
CUST-04236,Female,Yes,Yes,No,72,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,560.0157372176699,40321.13307967223,No,No
CUST-04237,Male,Yes,No,Yes,110,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,59.91699354191295,6590.869289610425,Yes,No
CUST-04238,Male,No,Yes,Yes,52,Yes,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),238.88273407391063,12421.902171843352,No,No
CUST-04239,Male,No,No,No,58,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),89.8429181413456,5210.889252198045,Yes,No
CUST-04240,Male,No,Yes,No,152,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),553.7627883056174,84171.94382245385,No,No
CUST-04241,Male,No,Yes,Yes,256,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,675.7276728323516,172986.284245082,No,No
CUST-04242,Male,Yes,No,No,174,Yes,No,No,Yes,No,No,One year,No,Electronic check,655.8562200735724,114118.98229280161,No,No
CUST-04243,Female,Yes,Yes,Yes,146,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),269.08661124644846,39286.645241981474,No,No
CUST-04244,Female,No,No,Yes,41,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),717.8997097751783,29433.88810078231,No,No
CUST-04245,Female,No,Yes,Yes,102,No,No,No,No,Yes,No,Two year,No,Mailed check,313.80192607653663,32007.796459806737,No,No
CUST-04246,Female,No,No,No,122,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),534.1565560690744,65167.09984042708,Yes,No
CUST-04247,Female,Yes,No,No,202,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),393.5999461529376,79507.1891228934,Yes,No
